"Day","Amdmt","OTU","baseMean","l2FC","SE","pvalue","padj"
1,2,"OTU.43",163.185113641194,-0.627267476800693,0.340816996450049,0.0656975348491166,0.242478023564597
1,2,"OTU.2",1292.35422215873,0.0895354876038186,0.0913394417538404,0.326962729974813,0.61570648346514
1,2,"OTU.187",282.534908575909,0.0634551941501539,0.168674215559482,0.706768417013387,0.877756776146977
1,2,"OTU.150",30.6936600928364,0.0230191351314923,0.237372320650969,0.922746400737847,0.972628561099527
1,2,"OTU.91",705.112175722741,5.02899017198996,0.661615480095069,2.93676421569148e-14,2.79051729971543e-12
1,2,"OTU.305",30.1234961230944,-0.330434777804587,0.396354943494789,0.404459072224213,0.685557241036464
1,2,"OTU.25",166.060817199542,0.594274193190732,0.29783445773559,0.0460083035822702,0.195025617400534
1,2,"OTU.4258",171.046127130277,-0.1768997915481,0.135974448726387,0.193265921832388,0.458334827688935
1,2,"OTU.453",37.2987312897542,-0.614227670514897,0.223611132736179,0.00601694730814215,0.046449258445298
1,2,"OTU.599",11.0131190509656,-1.2313185936713,0.519957934647101,0.0178791254473653,0.101245331822934
1,2,"OTU.82",439.580773834401,3.59150262040337,0.457070761495109,3.91403384429074e-15,4.16653317048634e-13
1,2,"OTU.478",22.430647381588,-0.949354535741207,0.340149227796888,0.0052546407285535,0.0417247355215146
1,2,"OTU.67",70.1096590022282,-0.041006749779662,0.142765468305625,0.773935013986522,0.909676525985998
1,2,"OTU.7041",8.74476630857175,1.54055338935392,0.442498127670799,0.000498629947407064,0.00630884968310027
1,2,"OTU.4547",498.999256160139,-0.624508419130762,0.140737265367199,9.10493613616051e-06,0.000186552367316585
1,2,"OTU.104",35.4608147153405,-0.0759501521079571,0.233874803120619,0.745372523043042,0.895485783105591
1,2,"OTU.30",403.755686658044,0.171972417075268,0.165158849161387,0.297757385383519,0.586082343374657
1,2,"OTU.124",1193.71233881965,0.328783708427647,0.201155901850384,0.102159760815867,0.319650028495658
1,2,"OTU.107",103.145319381343,-0.352171192064051,0.209168195157694,0.0922445591068838,0.300990658639147
